"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Euphydryas (Hypodrias)  maturna (Linné, 1758)";"Le Damier du Frêne";"Euphydryas maturna (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"53856"
"";"Fabriciana elisa (Godart, 1823)";"Le Nacré tyrrhénien";"Fabriciana elisa (Godart, 1824)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"53900"
"";"Gomphus graslinii (Rambur, 1842)";"Le Gomphe à cercoïdes fourchus";"Gomphus graslinii Rambur, 1842";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65231"
"";"Gortyna borelli lunata (Pierret)";"";"Gortyna borelii Pierret, 1838";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"249356"
"";"Graellsia isabellae (Graëlls, 1849)";"L'Isabelle de France ou Papillon vitrail";"Graellsia isabellae (Graells, 1849)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"54711"
"";"Graphoderes bilineatus (de Geer, 1774)";"Le Graphodère à deux lignes";"Graphoderus bilineatus (de Geer, 1774)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"9562"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle arduinnae Meyer, 1980";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608281"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle arvernica Bernardi & Lesse, 1952";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608282"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle deslandesi Hemming, 1932";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608283"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle eneli Betti, 1977";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608284"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle leonia (Beuret, 1926)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608285"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle magdalenae Guérin, 1959";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608286"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle perretei Weiss, 1977";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608287"
"";"Helleia helle (Denis et Schiffermüller, 1775)";"Le Cuivré de la Bistorte";"Lycaena helle (Denis & Schiffermüller, 1775)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"53976"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops blancheti Gaudin, 1947";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"794326"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops bourgoini bourgoini Jeannel, 1946";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795422"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops bourgoini crassus Coiffait, 1955";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795423"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops bourgoini vandeli Coiffait, 1969";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795424"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops bourgoini Jeannel, 1946";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"395957"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops chaudoiri (Brisout de Barneville, 1867)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"793189"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops ehlersi (Abeille de Perrin, 1872)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"794327"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops elegans (Gaudin, 1946)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"794328"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops giraudi delicatulus Coiffait, 1962";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795425"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops giraudi giraudi Ochs, 1938";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795426"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops giraudi Ochs, 1938";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795221"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops gracilis Gaudin, 1947";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"794329"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops longicollis Joffre, 1931";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"794330"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops navaricus Coiffait & Gaudin, 1950";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"794331"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops pandellei ambiellensis Jeannel, 1948";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795427"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops pandellei pandellei (Linder, 1859)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795428"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops pandellei (Linder, 1859)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"795222"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops pecoudi Gaudin, 1938";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"794332"
"";"Hydraphaenops ssp. Jeannel, 1916";"Les Hydraphaenops";"Aphaenops vasconicus Jeannel, 1913";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"8757"
"";"Hyles hippophaes (Esper, 1789)";"Le Sphinx de l'Argousier";"Hyles hippophaes hippophaes (Esper, 1789)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"253333"
"";"Hyles hippophaes (Esper, 1789)";"Le Sphinx de l'Argousier";"Hyles hippophaes (Esper, 1789)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"54849"
"";"Leucorrhinia albifrons (Burmeister, 1839)";"La Leucorrhine à front blanc";"Leucorrhinia albifrons (Burmeister, 1839)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65366"
"";"Leucorrhinia caudalis (Charpentier, 1840)";"La Leucorrhine à large queue";"Leucorrhinia caudalis (Charpentier, 1840)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65361"
"";"Leucorrhinia pectoralis (Charpentier, 1825)";"La Leucorrhine à gros thorax";"Leucorrhinia pectoralis (Charpentier, 1825)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65356"
"";"Lopinga achine (Scopoli, 1763)";"La Bacchante";"Lopinga achine (Scopoli, 1763)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"53615"
"";"Macromia splendens (Pictet, 1843)";"La Cordulie splendide";"Macromia splendens (Pictet, 1843)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65384"
"";"Maculinea alcon (Denis et Schiffermüller, 1775)";"Le Protée ou Azuré des mouillères";"Phengaris alcon (Denis & Schiffermüller, 1775)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"631131"
"";"Maculinea arion (Linné, 1758)";"L'Azuré du Serpolet";"Phengaris arion (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"631133"
"";"Maculinea nausithous (Bergsträsser, 1779)";"L'Azuré des paluds";"Phengaris nausithous (Bergsträsser, 1779)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"626169"
"";"Maculinea telejus (Bergsträsser, 1779)";"L'Azuré de la Sanguisorbe";"Phengaris teleius (Bergsträsser, 1779)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"631135"
"";"Ophiogomphus cecilia (Fourcroy, 1745)";"Le Gomphe serpentin";"Ophiogomphus cecilia (Geoffroy in Fourcroy, 1785)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65243"
"";"Osmoderma eremita Scopoli, 1763";"Le Barbot ou Pique-prune";"Osmoderma eremita eremita (Scopoli, 1763)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"200519"
"";"Osmoderma eremita Scopoli, 1763";"Le Barbot ou Pique-prune";"Osmoderma eremita (Scopoli, 1763)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"10979"
"";"Oxygastra curtisii (Dale, 1834)";"La Cordulie à corps fin";"Oxygastra curtisii (Dale, 1834)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65381"
"";"Papilio alexanor Esper, 1799";"L'Alexanor";"Papilio alexanor alexanor Esper, 1800";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608252"
"";"Papilio alexanor Esper, 1799";"L'Alexanor";"Papilio alexanor destelensis Nel & Chauliac, 1983";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608253"
"";"Papilio alexanor Esper, 1799";"L'Alexanor";"Papilio alexanor Esper, 1800";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"54472"
"";"Papilio hospiton Genè, 1839";"Le Porte-queue de Corse";"Papilio hospiton Gené, 1839";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608254"
"";"Parnassius apollo (Linné, 1758)";"L'Apollon";"Parnassius apollo geminus Stichel, 1899";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608256"
"";"Parnassius apollo (Linné, 1758)";"L'Apollon";"Parnassius apollo lioranus Fruhstorfer, 1921";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608257"
"";"Parnassius apollo (Linné, 1758)";"L'Apollon";"Parnassius apollo lozerae Pagenstecher, 1909";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"641669"
"";"Parnassius apollo (Linné, 1758)";"L'Apollon";"Parnassius apollo meridionalis Pagenstecher, 1909";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"610405"
"";"Parnassius apollo (Linné, 1758)";"L'Apollon";"Parnassius apollo nivatus Fruhstorfer, 1906";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"641703"
"";"Parnassius apollo (Linné, 1758)";"L'Apollon";"Parnassius apollo pyrenaicus Harcourt-Bath, 1896";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608258"
"";"Parnassius apollo (Linné, 1758)";"L'Apollon";"Parnassius apollo (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"54496"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne cassiensis Siépi, 1909";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608261"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne ceuzensis Eisner, 1957";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"610431"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne dinianus Fruhstorfer, 1908";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608262"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne excelsus Verity, 1911";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"610432"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne gallicus Brik & Eisner, 1930";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"610433"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne montdorensis Kolar, 1943";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608263"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne parmenides Fruhstorfer, 1908";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"610429"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne rencurelensis Vergely & Willien, 1972";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"610428"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne turatii Fruhstorfer, 1908";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"610437"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne vernetanus Fruhstorfer, 1908";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"416842"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne vivaricus Bernardi & Viette, 1961";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"608264"
"";"Parnassius mnemosyne (Linné, 1758)";"Le Semi-Apollon";"Parnassius mnemosyne (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"54502"
"";"Parnassius phoebus (Fabricius, 1793)";"Le Petit Apollon";"Parnassius phoebus gazeli Praviel, 1936";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"608259"
"";"Parnassius phoebus (Fabricius, 1793)";"Le Petit Apollon";"Parnassius phoebus sacerdos Stichel, 1906";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"54501"
"";"Parnassius phoebus (Fabricius, 1793)";"Le Petit Apollon";"Parnassius phoebus (Fabricius, 1793)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"54499"
"";"Pericallia matronula Linné, 1758";"La Matrone ou Ecaille brune";"Arctia matronula matronula (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"840950"
"";"Pericallia matronula Linné, 1758";"La Matrone ou Ecaille brune";"Arctia matronula (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"840949"
"";"Phragmatobia caesarea (Goeze, 1781)";"L’Ecaille funèbre";"Epatolmis luctifera (Denis & Schiffermüller, 1775)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"716693"
"";"Phryganophilus ruficollis (Fabricius, 1798)";"Le Phryganophile à cou roux";"Phryganophilus ruficollis (Fabricius, 1798)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"223990"
"";"Pieris ergane (Geyer, 1828)";"Le Piéride de l'Aethionème";"Pieris ergane (Geyer, 1828)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"219832"
"";"Prionotropis hystrix  ssp azami (Uvarov, 1923)";"Le Criquet hérisson";"Prionotropis azami Uvarov, 1923";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"814441"
"";"Prionotropis rhodanica (Uvarov, 1923)";"Le Criquet rhodanien";"Prionotropis rhodanica Uvarov, 1923";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"66052"
"";"Proclossiana eunomia (Esper, 1799)";"Le Nacré de la Bistorte";"Boloria eunomia (Esper, 1800)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 3";"652083"
"";"Proserpinus proserpina (Pallas, 1772)";"Le Sphinx de l'Epilobe";"Proserpinus proserpina (Pallas, 1772)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"54837"
"";"Rosalia alpina (Linné, 1798)";"La Rosalie des Alpes";"Rosalia alpina alpina (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"795648"
"";"Rosalia alpina (Linné, 1798)";"La Rosalie des Alpes";"Rosalia alpina (Linnaeus, 1758)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"12348"
"";"Saga pedo (Pallas, 1771)";"La Magicienne dentelée";"Saga pedo (Pallas, 1771)";"Liste des insectes protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 23 avril 2007 fixant la liste des insectes protégés sur l’ensemble du territoire et les modalités de leur protection";"Article 2";"65680"
