"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Mauremys leprosa (Schweigger, 1812)";"Émyde lépreuse";"Mauremys leprosa (Schweigger, 1812)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77412"
"";"Natrix astreptophora (Seoane, 1884)";"Couleuvre astreptophore";"Natrix astreptophora astreptophora (Seoane, 1884)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"969289"
"";"Natrix astreptophora (Seoane, 1884)";"Couleuvre astreptophore";"Natrix astreptophora (Seoane, 1884)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"816906"
"";"Natrix helvetica (Lacepède, 1789)";"Couleuvre helvétique, Couleuvre à collier";"Natrix helvetica corsa (Hecht, 1930)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"851676"
"";"Natrix helvetica (Lacepède, 1789)";"Couleuvre helvétique, Couleuvre à collier";"Natrix helvetica helvetica (Lacepède, 1789)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"851675"
"";"Natrix helvetica (Lacepède, 1789)";"Couleuvre helvétique, Couleuvre à collier";"Natrix helvetica (Lacepède, 1789)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"851674"
"";"Natrix maura (Linnaeus, 1758)";"Couleuvre vipérine";"Natrix maura (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78048"
"";"Pelobates cultripes (Cuvier, 1829)";"Pélobate cultripède";"Pelobates cultripes (Cuvier, 1829)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"235"
"";"Pelobates fuscus (Laurenti, 1768)";"Pélobate brun";"Pelobates fuscus (Laurenti, 1768)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"240"
"";"Pelodytes punctatus (Daudin, 1803)";"Pélodyte ponctué";"Pelodytes punctatus (Daudin, 1803)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"252"
"";"Pelophylax kl. esculentus (Linnaeus, 1758)";"Grenouille verte";"Pelophylax kl. esculentus (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 4";"444440"
"";"Pelophylax kl. grafi (Crochet, Dubois, Ohler & Tunner, 1995)";"Grenouille de Graf";"Pelophylax kl. grafi (Crochet, Dubois, Ohler & Tunner, 1995)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"444439"
"";"Pelophylax lessonae (Camerano, 1882)";"Grenouille de Lessona";"Pelophylax lessonae bergeri (Günther in Engelmann, Fritzsche, Günther & Obst, 1986)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"699198"
"";"Pelophylax lessonae (Camerano, 1882)";"Grenouille de Lessona";"Pelophylax lessonae lessonae (Camerano, 1882)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"699199"
"";"Pelophylax lessonae (Camerano, 1882)";"Grenouille de Lessona";"Pelophylax lessonae (Camerano, 1882)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"444441"
"";"Pelophylax perezi (Seoane, 1885)";"Grenouille de Pérez";"Pelophylax perezi (Seoane, 1885)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"444442"
"";"Pelophylax ridibundus (Pallas, 1771)";"Grenouille rieuse";"Pelophylax ridibundus (Pallas, 1771)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"444443"
"";"Podarcis liolepis (Boulenger, 1905)";"Lézard catalan";"Podarcis liolepis cebennensis (Guillaume & Geniez in Fretey, 1986)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"699659"
"";"Podarcis liolepis (Boulenger, 1905)";"Lézard catalan";"Podarcis liolepis liolepis (Boulenger, 1905)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"699670"
"";"Podarcis liolepis (Boulenger, 1905)";"Lézard catalan";"Podarcis liolepis sebastiani (Klemmer, 1964)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"699671"
"";"Podarcis liolepis (Boulenger, 1905)";"Lézard catalan";"Podarcis liolepis (Boulenger, 1905)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"444444"
"";"Podarcis muralis (Laurenti, 1768)";"Lézard des murailles";"Podarcis muralis (Laurenti, 1768)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77756"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta contii Lanza & Brizzi, 1977";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77828"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta eiselti (Lanza, 1972)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77817"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta granchii Lanza & Brizzi, 1974";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77823"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta grandisonae (Lanza, 1972)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77821"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta maresi (Lanza, 1972)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77815"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta pardii Lanza & Brizzi, 1974";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77825"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta rodulphisimonii Brizzi & Lanza, 1975";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77826"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta sammicheli Lanza, 1976";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77827"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta tiliguerta (Gmelin, 1789)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77814"
"";"Podarcis tiliguerta (Gmelin, 1789)";"Lézard tyrrhénien";"Podarcis tiliguerta (Gmelin, 1789)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77811"
"";"Psammodromus algirus (Linnaeus, 1758)";"Psammodrome algire";"Psammodromus algirus jeanneae Busack, Salvador & Lawson, 2006";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"699657"
"";"Psammodromus algirus (Linnaeus, 1758)";"Psammodrome algire";"Psammodromus algirus (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"77836"
"";"Psammodromus edwarsianus (An. Dugès, 1829)";"Psammodrome d'Edwards";"Psammodromus edwarsianus (An. Dugès, 1829)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"699479"
"";"Rana arvalis Nilsson, 1842";"Grenouille des champs";"Rana arvalis arvalis Nilsson, 1842";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"304"
"";"Rana arvalis Nilsson, 1842";"Grenouille des champs";"Rana arvalis Nilsson, 1842";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"299"
"";"Rana dalmatina Fitztinger in Bonaparte, 1838";"Grenouille agile";"Rana dalmatina Fitzinger in Bonaparte, 1838";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"310"
"";"Rana pyrenaica Serra-Cobo, 1993";"Grenouille des Pyrénées";"Rana pyrenaica Serra-Cobo, 1993";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"79266"
"";"Rana temporaria (Linnaeus, 1758)";"Grenouille rousse";"Rana temporaria canigonensis Boubée, 1833";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 4";"355"
"";"Rana temporaria (Linnaeus, 1758)";"Grenouille rousse";"Rana temporaria temporaria Linnaeus, 1758";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 4";"357"
"";"Rana temporaria (Linnaeus, 1758)";"Grenouille rousse";"Rana temporaria Linnaeus, 1758";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 4";"351"
"";"Salamandra atra (Laurenti, 1768)";"Salamandre noire";"Salamandra atra atra (Laurenti, 1768)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"86"
"";"Salamandra atra (Laurenti, 1768)";"Salamandre noire";"Salamandra atra (Laurenti, 1768)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"701819"
"";"Salamandra corsica (Savi, 1838)";"Salamandre de Corse";"Salamandra corsica (Savi, 1838)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"701817"
"";"Salamandra lanzai (Nascetti, Andreone, Capula & Bullini, 1988)";"Salamandre de Lanza";"Salamandra lanzai (Nascetti, Andreone, Capula & Bullini, 1988)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"699127"
"";"Salamandra salamandra (Linnaeus, 1758)";"Salamandre tachetée";"Salamandra salamandra fastuosa (Schreiber, 1912)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"965093"
"";"Salamandra salamandra (Linnaeus, 1758)";"Salamandre tachetée";"Salamandra salamandra hispanica (Wolterstorff, 1937)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"965031"
"";"Salamandra salamandra (Linnaeus, 1758)";"Salamandre tachetée";"Salamandra salamandra salamandra (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"100"
"";"Salamandra salamandra (Linnaeus, 1758)";"Salamandre tachetée";"Salamandra salamandra terrestris (Lacepède, 1788)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"965096"
"";"Salamandra salamandra (Linnaeus, 1758)";"Salamandre tachetée";"Salamandra salamandra (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"92"
"";"Speleomantes strinatii (Aellen, 1958)";"Spélerpès de Strinati";"Speleomantes strinatii (Aellen, 1958)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"79251"
"";"Tarentola mauritanica (Linnaeus, 1758)";"Tarente de Maurétanie";"Tarentola mauritanica mauritanica (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"77574"
"";"Tarentola mauritanica (Linnaeus, 1758)";"Tarente de Maurétanie";"Tarentola mauritanica (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"77570"
"";"Testudo hermanni Gmelin, 1789";"Tortue d'Hermann";"Testudo hermanni Gmelin, 1789";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"77433"
