"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Butomus umbellatus L.";"Jonc fleuri";"Butomus umbellatus L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"87136"
"";"Callitriche hamulata Kütz. ex Koch";"Callitriche à crochets";"Callitriche hamulata Kütz. ex W.D.J.Koch, 1837";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"87471"
"";"Callitriche truncata Guss. ssp. occidentalis (Rouy) Schotsman";"Callitriche tronqué";"Callitriche truncata subsp. occidentalis (Rouy) Braun-Blanq., 1929";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"132443"
"";"Carex binervis Smith";"Laîche à deux nervures";"Carex binervis Sm., 1800";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"88385"
"";"Carex distans L.";"Laîche à épis distants";"Carex distans L., 1759";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"88477"
"";"Carex elongata L.";"Laîche allongée";"Carex elongata L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"88493"
"";"Carex extensa Good.";"Laîche étirée";"Carex extensa Gooden., 1794";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"88502"
"";"Carex lepidocarpa Tausch";"Laîche écailleuse";"Carex lepidocarpa Tausch, 1834";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"88624"
"";"Carex trinervis Degl.";"Laîche à trois nervures";"Carex trinervis Degl. ex Loisel., 1807";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"88921"
"";"Carex vulpina L.";"Laîche des renards";"Carex vulpina L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"88952"
"";"Catabrosa aquatica (L.) Beauv.";"Catabrose aquatique";"Catabrosa aquatica (L.) P.Beauv., 1812";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"89316"
"";"Catapodium tenellum (L.) Trabut";"Catapode des graviers";"Micropyrum tenellum (L.) Link, 1844";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"108519"
"";"Cephalanthera damasonium (Mill.) Druce";"Céphalanthère à grandes fleurs";"Cephalanthera damasonium (Mill.) Druce, 1906";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"89920"
"";"Ceratophyllum submersum L.";"Cératophylle submergé";"Ceratophyllum submersum L., 1763";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"90222"
"";"Chenopodium chenopodioides (L.) Aell.";"Chénopode à feuilles grasses";"Oxybasis chenopodioides (L.) S.Fuentes, Uotila & Borsch, 2012";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"717358"
"";"Chrysosplenium alternifolium L.";"Dorine à feuilles alternes";"Chrysosplenium alternifolium L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"91118"
"";"Cicuta virosa L.";"Ciguë vireuse";"Cicuta virosa L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"91199"
"";"Cladium mariscus (L.) Pohl";"Marisque";"Cladium mariscus (L.) Pohl, 1809 subsp. mariscus";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"674636"
"";"Cladium mariscus (L.) Pohl";"Marisque";"Cladium mariscus subsp. jamaicense (Crantz) Kük., 1938";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"446178"
"";"Cladium mariscus (L.) Pohl";"Marisque";"Cladium mariscus (L.) Pohl, 1809";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"91823"
"";"Cochlearia officinalis L.";"Cochléaire officinale";"Cochlearia officinalis L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"92052"
"";"Coeloglossum viride (L.) Hartman";"Coeloglosse vert";"Coeloglossum viride (L.) Hartm., 1820";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"92097"
"";"Colchicum autumnale L.";"Colchique d'automne";"Colchicum autumnale L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"92127"
"";"Cornus mas L.";"Cornouiller mâle";"Cornus mas L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"92497"
"";"Cyperus fuscus L.";"Souchet brun";"Cyperus fuscus L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"93936"
"";"Dactylorhiza fuchsii (Druce) Soo";"Orchis de Fuchs";"Dactylorhiza fuchsii (Druce) Soó, 1962";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"94257"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata (L.) Soó, 1962 subsp. incarnata";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"133675"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata (L.) Soó, 1962 var. incarnata";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"146004"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata nothosubsp. dufftii (Hausskn.) B.Bock, 2012";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"162477"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata subsp. cruenta (O.F.Müll.) P.D.Sell, 1967";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"133674"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata var. hyphaematodes (Neuman) Landwehr, 1975";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"146003"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata var. serotina (Hausskn.) Soó, 1962";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"923047"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata var. straminea (Rchb.f.) Soó, 1962";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"619231"
"";"Dactylorhiza incarnata (L.) Soo";"Orchis incarnat";"Dactylorhiza incarnata (L.) Soó, 1962";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"94259"
"";"Dactylorhiza praetermissa (Druce) Soo";"Orchis négligé";"Dactylorhiza praetermissa (Druce) Soó, 1962";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"94273"
"";"Dentaria bulbifera L.";"Dentaire à bulbille";"Cardamine bulbifera (L.) Crantz, 1769";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"87905"
"";"Dianthus armeria L.";"Oeillet velu";"Dianthus armeria L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"94693"
"";"Elatine hexandra (Lapierre) DC.";"Elatine à six étamines";"Elatine hexandra (Lapierre) DC., 1808";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"95858"
"";"Eleocharis acicularis (L.) Roem. et Schult.";"Scirpe épingle";"Eleocharis acicularis (L.) Roem. & Schult., 1817";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"95889"
"";"Eleocharis quinqueflora (F.X. Hartm.) O. Schwartz";"Scirpe pauciflore";"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"95927"
"";"Epipactis palustris (L.) Crantz";"Epipactis des marais";"Epipactis palustris (L.) Crantz, 1769";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"96465"
"";"Equisetum sylvaticum L.";"Prêle des bois";"Equisetum sylvaticum L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"96545"
"";"Erica cinerea L.";"Bruyère cendrée";"Erica cinerea L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"96667"
"";"Erica tetralix L.";"Bruyère quaternée";"Erica tetralix L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"96695"
"";"Eriophorum angustifolium Honck";"Linaigrette à feuilles étroites";"Eriophorum angustifolium Honck., 1782 subsp. angustifolium";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"718348"
"";"Eriophorum angustifolium Honck";"Linaigrette à feuilles étroites";"Eriophorum angustifolium Honck., 1782";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"96844"
"";"Eryngium campestre L.";"Chardon Roland";"Eryngium campestre L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"97141"
"";"Eryngium maritimum L.";"Panicaut des dunes";"Eryngium maritimum L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"97145"
"";"Euphorbia dulcis L.";"Euphorbe douce";"Euphorbia dulcis subsp. purpurata (Thuill.) Murr, 1923";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"967227"
"";"Euphorbia dulcis L.";"Euphorbe douce";"Euphorbia dulcis L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"97502"
"";"Genista anglica L.";"Genêt d'Angleterre";"Genista anglica L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"99721"
"";"Genista tinctoria L.";"Genêt des teinturiers";"Genista tinctoria L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"99828"
"";"Gentianella germanica (Willd.) E. F. Warb.";"Gentiane d'Allemagne";"Gentianella germanica (Willd.) Börner, 1912";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"99986"
"";"Gnaphalium luteo-album L.";"Gnaphale jaunâtre";"Laphangium luteoalbum (L.) Tzvelev, 1994";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"610681"
"";"Helianthemum nummularium ssp. obscurum (Celak.) Holub";"Hélianthème nummulaire";"Helianthemum nummularium (L.) Mill., 1768";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"100956"
"";"Helleborus occidentalis Reut.";"Hellébore vert";"Helleborus viridis L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"101202"
"";"Herminium monorchis (L.) R. Brown";"Orchis musc";"Herminium monorchis (L.) R.Br., 1813";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"101315"
"";"Hippuris vulgaris L.";"Pesse d'eau";"Hippuris vulgaris L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"102870"
"";"Hottonia palustris L.";"Hottonie des marais";"Hottonia palustris L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"103027"
"";"Jasione montana L.";"Jasione des montagnes";"Jasione montana L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"104022"
"";"Juncus bulbosus L.";"Jonc couché";"Juncus bulbosus subsp. kochii (F.W.Schultz) Reichg., 1964";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"136928"
"";"Juncus bulbosus L.";"Jonc couché";"Juncus bulbosus L., 1753 subsp. bulbosus";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"136927"
"";"Juncus bulbosus L.";"Jonc couché";"Juncus bulbosus L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"104145"
"";"Juncus obtusiflorus Ehrh. ex Hoffmann";"Jonc à tépales obtus";"Juncus subnodulosus Schrank, 1789";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"104340"
"";"Juncus squarrosus L.";"Jonc raide";"Juncus squarrosus L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"104334"
"";"Juniperus communis L.";"Genévrier commun";"Juniperus communis L., 1753 var. communis";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"1039503"
"";"Juniperus communis L.";"Genévrier commun";"Juniperus communis nothovar. hemisphaerica (C.Presl) Parl., 1868";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"1039639"
"";"Juniperus communis L.";"Genévrier commun";"Juniperus communis var. saxatilis Pall., 1789";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"1039508"
"";"Juniperus communis L.";"Genévrier commun";"Juniperus communis L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"104397"
"";"Lathyrus palustris L.";"Gesse des marais";"Lathyrus palustris L., 1753 subsp. palustris";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"137139"
"";"Lathyrus palustris L.";"Gesse des marais";"Lathyrus palustris L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"105239"
"";"Lathyrus sylvestris L.";"Gesse des bois";"Lathyrus sylvestris L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"105266"
"";"Limosella aquatica L.";"Limoselle";"Limosella aquatica L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"106128"
"";"Linaria supina (L.) Chazelles";"Linaire couchée";"Linaria supina (L.) Chaz., 1790 var. supina";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"148235"
"";"Linaria supina (L.) Chazelles";"Linaire couchée";"Linaria supina var. maritima (DC.) Duby, 1828";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"1002564"
"";"Linaria supina (L.) Chazelles";"Linaire couchée";"Linaria supina (L.) Chaz., 1790";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"106226"
"";"Littorella uniflora (L.) Aschers.";"";"Littorella uniflora (L.) Asch., 1864";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"106419"
"";"Luzula sylvatica (Huds.) Gaudin";"Luzule des bois, grande luzule";"Luzula sylvatica (Huds.) Gaudin, 1811 subsp. sylvatica";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"137522"
"";"Luzula sylvatica (Huds.) Gaudin";"Luzule des bois, grande luzule";"Luzula sylvatica subsp. sieberi (Tausch) K.Richt., 1890";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"137521"
"";"Luzula sylvatica (Huds.) Gaudin";"Luzule des bois, grande luzule";"Luzula sylvatica (Huds.) Gaudin, 1811";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"106863"
"";"Lycopodium clavatum L.";"Lycopode en massue";"Lycopodium clavatum L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"107003"
"";"Maianthemum bifolium (L.) Schmidt";"Maianthème à deux feuilles";"Maianthemum bifolium (L.) F.W.Schmidt, 1794";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"107158"
"";"Menyanthes trifoliata L.";"Trèfle d'eau";"Menyanthes trifoliata L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"108345"
"";"Moenchia erecta";"Moenchie";"Moenchia erecta (L.) G.Gaertn., B.Mey. & Scherb., 1799";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"108703"
"";"Myosotis sylvatica Ehrh.";"Myosotis des forêts";"Myosotis sylvatica Ehrh. ex Hoffm., 1791";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"109104"
"";"Myriophyllum verticillatum L.";"Myriophylle verticillé";"Myriophyllum verticillatum L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"109151"
"";"Nardus stricta L.";"Nard raide";"Nardus stricta L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"109366"
"";"Oenanthe aquatica (L.) Poiret";"Oenanthe phellandre";"Oenanthe aquatica (L.) Poir., 1798";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"109861"
"";"Oenanthe crocata L.";"Oenanthe safranée";"Oenanthe crocata L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"109864"
