"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Gypaetus barbatus";"gypaète barbu";"Gypaetus barbatus (Linnaeus, 1758)";"Interdiction de la perturbation intentionnelle du gypaète barbu";"Arrêté du 12 décembre 2005 portant interdiction de la perturbation intentionnelle du gypaète barbu, modifié par l'arrêté ministériel du 23 juillet 2013";"Article 1";"2852"
